Id,Response
22616,7
22617,7
22620,7
22623,7
22625,7
22629,5
22630,7
22631,1
22634,4
22635,6
22636,5
22638,4
22647,5
22653,1
22655,5
22663,7
22666,7
22683,5
22684,7
22686,7
22696,6
22698,7
22703,1
22705,7
22709,2
22719,5
22731,7
22734,5
22738,5
22741,5
22742,5
22744,5
22750,7
22753,4
22756,3
22760,5
22765,5
22766,7
22770,7
22771,5
22781,7
22788,5
22789,5
22793,1
22795,5
22802,7
22803,7
22805,7
22806,4
22815,7
22819,7
22822,6
22831,5
22832,5
22835,7
22836,5
22837,7
22842,7
22850,7
22852,7
22855,7
22859,5
22862,5
22863,5
22869,7
22871,7
22879,5
22882,7
22885,5
22889,7
22890,7
22891,5
22894,5
22902,7
22903,5
22907,7
22913,5
22917,7
22919,5
22920,4
22921,7
22927,5
22929,7
22931,4
22934,7
22941,7
22947,5
22956,7
22959,7
22960,7
22964,7
22965,7
22970,7
22973,7
22975,5
22979,1
22981,5
22990,4
22991,5
23003,5
23008,7
23022,5
23024,7
23026,5
23035,7
23041,5
23047,7
23048,7
23060,7
23064,4
23067,5
23073,5
23087,7
23093,7
23100,5
23101,5
23105,5
23108,5
23111,5
23112,5
23115,5
23118,1
23119,5
23120,3
23121,5
23126,5
23129,6
23131,5
23133,7
23135,5
23139,1
23140,7
23141,5
23142,4
23148,7
23149,5
23152,3
23154,5
23156,5
23159,7
23160,1
23164,6
23178,6
23183,7
23184,5
23186,5
23189,7
23191,5
23193,7
23194,7
23196,5
23209,1
23210,7
23211,3
23212,7
23213,5
23216,7
23222,5
23224,5
23226,5
23229,3
23234,5
23239,7
23247,6
23252,7
23259,7
23261,7
23267,5
23270,7
23278,7
23279,5
23280,7
23285,1
23294,7
23301,7
23306,6
23317,5
23319,4
23323,7
23327,5
23329,7
23330,7
23335,7
23365,7
23366,5
23372,7
23376,7
23378,5
23381,7
23383,5
23387,6
23391,5
23397,5
23403,5
23404,4
23405,5
23411,5
23412,4
23414,7
23424,7
23429,7
23436,7
23438,5
23439,7
23448,4
23455,7
23460,5
23462,3
23463,1
23471,5
23473,4
23475,5
23481,7
23482,7
23488,6
23489,5
23494,7
23495,5
23504,5
23509,5
23514,5
23516,6
23517,5
23522,7
23523,6
23528,5
23529,5
23537,5
23548,5
23549,7
23551,4
23557,5
23558,7
23560,5
23565,1
23566,5
23571,7
23572,4
23574,5
23581,5
23583,5
23585,7
23588,1
23595,1
23597,5
23601,5
23605,1
23606,5
23607,4
23608,5
23610,6
23612,7
23614,7
23616,7
23624,1
23628,1
23634,5
23635,7
23639,5
23640,7
23643,1
23644,7
23649,7
23654,3
23663,4
23669,7
23679,1
23680,6
23681,5
23683,5
23684,5
23687,6
23688,5
23690,5
23695,7
23696,7
23698,6
23702,5
23703,4
23704,5
23716,7
23717,5
23724,7
23728,6
23738,5
23745,7
23746,7
23754,4
23755,7
23758,5
23761,7
23768,7
23769,5
23775,7
23781,5
23783,5
23788,5
23789,5
23794,7
23797,7
23805,7
23806,5
23816,1
23822,7
23826,7
23840,6
23848,5
23850,7
23851,1
23852,5
23859,7
23878,6
23888,5
23897,7
23901,7
23905,5
23909,5
23913,5
23915,4
23919,7
23923,3
23926,7
23930,7
23935,7
23937,5
23938,1
23939,7
23944,7
23945,5
23946,7
23948,7
23953,1
23955,6
23957,4
23961,2
23965,5
23967,5
23969,6
23972,7
23973,7
23980,7
23982,5
23983,5
23984,7
23986,7
24003,7
24006,5
24010,6
24011,7
24014,5
24019,7
24028,5
24033,1
24035,6
24041,7
24042,5
24043,7
24045,7
24048,7
24050,7
24057,4
24062,7
24065,4
24066,7
24067,7
24072,7
24076,7
24083,3
24085,7
24089,6
24090,7
24092,7
24096,5
24100,5
24103,5
24121,5
24125,7
24129,7
24145,5
24149,5
24159,3
24160,5
24161,7
24164,5
24165,7
24175,5
24180,7
24183,5
24184,7
24187,5
24190,5
24191,7
24198,5
24199,7
24200,7
24204,7
24205,5
24207,5
24208,5
24212,5
24213,7
24214,3
24219,5
24221,7
24222,6
24223,7
24225,5
24231,4
24237,5
24239,7
24241,5
24248,1
24249,7
24253,5
24257,7
24259,7
24262,7
24263,2
24265,7
24284,1
24286,5
24290,5
24293,7
24294,5
24296,5
24298,4
24299,7
24310,7
24314,5
24316,4
24320,7
24322,6
24328,7
24329,5
24330,7
24333,5
24334,1
24335,4
24336,1
24340,5
24344,5
24345,7
24347,4
24357,7
24359,7
24360,7
24361,5
24362,5
24368,7
24370,5
24374,1
24377,7
24380,1
24383,7
24387,5
24390,7
24391,1
24392,5
24394,1
24404,7
24406,7
24409,7
24411,7
24414,5
24416,5
24420,5
24427,7
24431,7
24432,7
24435,7
24436,1
24437,5
24441,7
24448,7
24450,5
24452,7
24458,7
24461,7
24462,2
24468,5
24472,5
24476,5
24477,5
24484,7
24486,7
24488,5
24490,5
24491,1
24493,7
24500,5
24502,5
24504,7
24512,7
24518,5
24520,5
24529,5
24531,5
24532,7
24535,5
24538,5
24541,5
24544,5
24549,7
24550,4
24560,5
24561,7
24575,5
24576,1
24580,5
24581,1
24587,7
24590,5
24593,7
24595,7
24602,5
24604,6
24607,7
24613,7
24614,7
24620,6
24627,7
24631,7
24638,7
24639,7
24642,7
24643,4
24653,5
24670,7
24673,7
24678,5
24681,1
24682,5
24697,7
24698,7
24702,5
24703,5
24706,7
24707,5
24709,7
24715,5
24719,5
24726,1
24728,5
24729,2
24734,3
24736,4
24737,5
24744,7
24753,7
24754,5
24755,7
24757,7
24764,4
24765,7
24766,7
24767,7
24775,5
24776,6
24782,5
24785,3
24786,7
24787,6
24791,7
24793,7
24801,7
24808,7
24813,5
24817,7
24825,5
24826,5
24830,7
24837,5
24841,1
24849,6
24850,7
24853,7
24857,5
24858,6
24859,7
24860,7
24862,7
24864,5
24867,5
24869,7
24875,5
24876,6
24879,5
24882,7
24883,7
24896,6
24899,7
24901,7
24902,5
24906,5
24909,5
24912,5
24914,5
24916,5
24926,1
24929,7
24930,1
24937,7
24939,5
24940,7
24962,7
24971,5
24974,5
24976,7
24981,7
24988,7
24993,5
24995,7
24996,5
25012,7
25021,5
25031,5
25033,7
25036,7
25037,7
25042,6
25046,1
25047,5
25055,7
25060,5
25063,7
25071,7
25078,7
25082,5
25090,7
25092,6
25093,1
25094,5
25097,5
25099,7
25101,5
25102,4
25103,5
25110,5
25119,7
25120,5
25124,7
25125,7
25127,1
25128,7
25131,5
25136,5
25146,7
25156,7
25163,6
25165,7
25166,7
25172,4
25175,7
25178,7
25180,5
25184,3
25185,7
25194,5
25195,7
25197,7
25200,5
25202,7
25203,5
25207,2
25209,7
25211,7
25216,6
25217,7
25218,7
25219,7
25220,7
25221,5
25228,5
25231,6
25232,4
25242,7
25246,7
25247,4
25256,4
25260,7
25261,3
25262,4
25265,5
25268,7
25269,3
25279,5
25283,5
25286,6
25291,5
25293,7
25307,5
25311,5
25314,5
25316,5
25325,5
25341,6
25343,7
25347,7
25358,5
25360,1
25373,6
25375,5
25393,7
25395,5
25398,5
25405,7
25411,5
25416,7
25418,5
25427,5
25429,5
25433,7
25435,7
25436,7
25437,5
25441,5
25442,5
25448,7
25449,4
25450,7
25451,7
25454,7
25471,5
25491,7
25493,7
25494,7
25496,5
25498,7
25501,5
25502,5
25508,6
25509,1
25512,7
25515,7
25517,7
25525,7
25526,7
25536,7
25540,7
25542,7
25549,5
25551,5
25555,7
25559,5
25563,5
25564,6
25566,7
25568,5
25576,5
25581,7
25586,7
25591,7
25593,5
25598,7
25606,5
25608,7
25609,4
25613,5
25616,7
25620,7
25627,4
25632,5
25635,7
25642,4
25646,5
25647,5
25653,7
25658,5
25661,5
25665,1
25677,5
25680,3
25681,7
25682,7
25684,7
25686,7
25694,5
25697,7
25700,1
25703,7
25704,5
25707,5
25710,5
25715,7
25717,7
25724,7
25726,7
25733,7
25741,7
25742,7
25744,5
25747,7
25757,5
25760,7
25762,5
25765,7
25770,7
25775,7
25777,7
25783,5
25786,7
25789,5
25801,7
25803,1
25804,4
25805,6
25808,1
25812,5
25814,7
25817,1
25820,7
25825,7
25827,7
25831,7
25835,5
25836,7
25838,7
25852,6
25857,7
25866,7
25867,5
25869,4
25873,3
25874,7
25876,5
25877,5
25884,7
25886,7
25888,5
25889,7
25892,3
25893,7
25894,7
25899,4
25913,5
25915,7
25916,7
25919,5
25921,3
25924,1
25926,7
25931,7
25944,5
25945,7
25950,7
25951,7
25956,7
25963,7
25969,7
25974,7
25976,6
25980,7
25984,5
25985,5
25986,7
25997,7
25999,1
26001,6
26011,7
26018,7
26019,5
26027,7
26031,5
26037,5
26038,6
26039,5
26043,5
26044,4
26046,7
26049,7
26056,7
26060,7
26063,5
26065,5
26069,7
26073,4
26078,7
26082,1
26087,6
26094,5
26095,7
26096,5
26097,1
26102,5
26114,7
26117,5
26118,7
26124,1
26131,7
26137,5
26143,5
26150,7
26167,5
26169,7
26171,1
26178,7
26179,7
26183,7
26187,7
26189,5
26193,6
26196,7
26201,7
26204,4
26206,7
26214,7
26216,5
26221,7
26227,5
26236,7
26240,3
26241,7
26258,7
26267,3
26270,7
26274,5
26280,7
26284,4
26299,7
26307,6
26310,7
26313,5
26314,7
26316,7
26322,7
26326,1
26327,7
26329,4
26330,5
26331,3
26337,4
26344,1
26346,3
26354,7
26356,5
26389,6
26403,5
26405,7
26415,2
26421,5
26427,7
26428,7
26434,7
26435,7
26442,1
26445,7
26447,7
26449,5
26451,7
26454,5
26462,7
26465,7
26469,5
26476,6
26479,7
26480,5
26495,7
26497,1
26498,7
26503,7
26509,7
26512,5
26518,7
26519,5
26521,5
26524,6
26527,5
26535,4
26539,7
26542,5
26549,5
26554,5
26559,6
26561,4
26562,6
26567,5
26570,1
26584,7
26588,5
26593,6
26596,1
26597,7
26598,5
26599,7
26609,5
26611,5
26617,7
26618,5
26621,5
26626,7
26628,5
26631,5
26640,5
26642,7
26644,6
26649,7
26656,7
26664,1
26673,7
26685,5
26687,7
26689,5
26690,7
26698,6
26699,5
26701,7
26711,1
26720,1
26724,7
26726,5
26727,5
26732,4
26734,5
26735,7
26738,1
26739,7
26740,7
26749,2
26757,7
26759,5
26766,5
26768,6
26769,5
26770,5
26776,7
26782,5
26786,5
26788,7
26791,4
26792,7
26793,5
26796,7
26798,7
26817,5
26818,7
26821,7
26824,5
26832,1
26833,1
26848,5
26853,5
26854,1
26859,5
26861,2
26865,7
26866,6
26868,5
26873,7
26876,7
26882,7
26884,6
26890,7
26891,5
26893,7
26894,7
26896,7
26904,5
26908,5
26909,1
26910,7
26919,7
26929,7
26931,4
26933,7
26936,7
26937,5
26938,5
26940,5
26942,7
26943,5
26946,5
26948,7
26950,7
26964,5
26965,7
26966,7
26968,7
26969,1
26977,7
26980,7
26982,7
26985,1
26991,7
26992,5
26996,4
27004,5
27005,1
27009,7
27014,6
27015,5
27022,7
27024,7
27033,5
27040,5
27041,1
27042,5
27044,5
27051,5
27054,5
27056,4
27060,1
27062,5
27067,7
27069,5
27072,7
27082,7
27083,7
27088,4
27089,7
27096,5
27102,7
27105,5
27107,7
27111,5
27114,5
27125,5
27132,5
27135,5
27136,4
27139,7
27146,7
27147,4
27148,6
27161,7
27163,6
27164,5
27166,7
27174,7
27176,7
27181,4
27183,5
27191,7
27202,5
27203,7
27205,5
27206,3
27209,1
27210,7
27212,7
27214,5
27223,7
27225,7
27227,5
27229,7
27233,5
27234,7
27235,7
27236,7
27237,4
27240,5
27241,5
27248,5
27261,7
27266,7
27276,7
27281,7
27282,1
27288,5
27289,1
27290,5
27292,7
27294,7
27301,5
27310,7
27312,5
27318,5
27319,5
27341,1
27356,7
27358,7
27361,7
27369,7
27372,7
27374,4
27378,4
27379,5
27383,5
27388,7
27395,7
27406,7
27408,7
27409,5
27413,7
27416,4
27430,5
27431,5
27435,7
27444,6
27468,5
27475,7
27477,5
27487,7
27489,5
27494,5
27499,5
27501,5
27504,5
27506,4
27507,7
27508,1
27511,3
27515,5
27519,7
27520,7
27527,7
27528,5
27535,1
27536,5
27543,6
27546,7
27548,5
27551,5
27553,7
27561,7
27563,5
27565,7
27566,1
27567,7
27573,7
27575,7
27576,5
27577,5
27583,6
27587,5
27589,4
27592,7
27597,7
27599,5
27600,6
27602,4
27605,3
27606,7
27621,7
27624,3
27625,7
27630,5
27631,1
27633,5
27634,7
27639,5
27640,5
27645,5
27646,5
27647,4
27649,5
27660,5
27664,7
27666,7
27667,7
27669,4
27671,7
27673,6
27681,7
27684,7
27685,4
27686,5
27688,5
27701,5
27704,5
27712,5
27713,1
27716,7
27719,7
27720,6
27724,7
27730,6
27733,1
27734,7
27738,7
27739,7
27742,7
27759,7
27768,7
27771,5
27772,7
27773,5
27780,1
27788,7
27793,5
27795,5
27796,7
27799,5
27802,5
27809,1
27816,5
27817,7
27826,7
27827,6
27833,7
27835,7
27839,1
27846,5
27847,5
27851,7
27854,6
27855,5
27856,6
27859,7
27861,7
27864,7
27877,7
27885,4
27889,5
27890,7
27893,7
27901,1
27904,7
27906,7
27908,5
27909,7
27915,3
27921,7
27923,6
27927,6
27934,7
27936,7
27937,7
27938,7
27939,7
27941,7
27942,2
27953,5
27955,7
27960,5
27962,6
27963,5
27965,7
27968,7
27969,5
27977,5
27979,4
27980,5
27990,7
27994,4
28001,5
28003,7
28006,5
28009,7
28021,5
28025,6
28030,5
28031,7
28037,5
28038,7
28041,5
28043,7
28049,7
28055,7
28056,7
28075,7
28082,7
28085,5
28086,7
28091,7
28097,7
28098,4
28103,7
28112,5
28113,7
28121,5
28123,7
28124,7
28126,5
28127,7
28128,5
28130,7
28135,7
28136,5
28138,7
28144,5
28145,5
28150,7
28151,5
28152,3
28162,7
28164,5
28165,5
28173,5
28181,4
28189,7
28190,5
28193,5
28197,5
28201,7
28204,4
28222,7
28237,5
28239,3
28242,7
28247,4
28251,7
28259,5
28268,7
28271,1
28272,7
28280,7
28282,7
28285,7
28286,7
28288,5
28289,7
28297,5
28310,6
28311,5
28314,3
28315,5
28325,7
28328,7
28331,7
28337,7
28343,7
28346,7
28350,7
28355,5
28358,7
28362,5
28363,7
28365,7
28369,5
28373,5
28378,7
28381,7
28389,5
28391,5
28401,5
28405,4
28408,7
28420,1
28423,5
28425,5
28429,5
28432,5
28435,5
28437,5
28443,7
28444,1
28454,1
28459,1
28464,5
28470,6
28475,5
28484,7
28485,1
28491,6
28496,5
28499,5
28501,1
28502,5
28506,6
28510,5
28511,3
28513,7
28521,7
28533,5
28535,5
28537,7
28538,5
28540,7
28541,5
28546,4
28551,5
28559,5
28570,6
28571,5
28572,5
28573,7
28575,5
28585,5
28595,4
28600,5
28611,4
28614,3
28615,5
28617,5
28618,5
28629,1
28632,1
28633,7
28636,4
28638,5
28642,5
28647,5
28654,5
28657,5
28658,7
28659,7
28660,5
28661,5
28663,7
28665,5
28667,7
28669,7
28673,6
28687,4
28688,7
28689,5
28692,7
28701,3
28703,6
28705,5
28707,7
28709,3
28716,1
28724,5
28728,5
28729,1
28730,7
28736,7
28741,5
28743,7
28746,2
28752,5
28759,7
28761,7
28762,6
28763,5
28765,5
28768,5
28769,1
28771,6
28785,7
28786,5
28790,7
28791,7
28796,1
28797,2
28807,5
28808,5
28813,5
28815,6
28821,5
28822,7
28824,7
28827,5
28835,7
28837,3
28841,7
28845,5
28857,6
28864,7
28866,5
28867,7
28870,7
28880,4
28889,4
28897,4
28902,5
28903,5
28906,7
28907,7
28908,5
28910,7
28921,5
28923,7
28928,4
28929,4
28954,5
28961,7
28964,7
28968,7
28974,7
28977,7
28979,7
28987,5
28989,4
28994,1
28996,5
28999,5
29004,6
29007,7
29008,6
29014,7
29016,5
29019,3
29024,7
29028,4
29034,1
29039,7
29040,7
29045,5
29054,7
29056,7
29068,5
29071,7
29075,5
29076,7
29080,1
29094,7
29096,7
29097,7
29099,5
29100,5
29106,5
29111,7
29123,1
29124,7
29125,5
29126,7
29127,6
29131,5
29136,7
29138,5
29143,7
29145,5
29146,4
29147,5
29148,5
29152,7
29153,4
29155,5
29160,5
29163,5
29165,1
29166,5
29167,5
29168,7
29169,5
29171,7
29176,5
29185,5
29188,7
29190,5
29193,5
29194,6
29196,5
29198,7
29214,5
29215,5
29217,7
29221,7
29223,4
29232,7
29233,4
29234,5
29235,7
29238,1
29241,6
29243,5
29255,4
29261,1
29263,5
29264,5
29265,1
29268,7
29269,6
29276,2
29281,5
29285,7
29287,6
29288,4
29293,7
29298,5
29301,3
29310,7
29311,5
29314,5
29316,5
29331,1
29335,1
29336,7
29342,5
29344,5
29345,5
29349,1
29352,5
29356,5
29361,3
29369,1
29374,7
29381,7
29382,1
29383,7
29392,5
29395,4
29396,5
29398,7
29400,7
29403,7
29410,7
29412,7
29415,7
29421,7
29426,5
29429,5
29430,5
29435,7
29441,5
29444,7
29455,7
29456,5
29457,5
29458,7
29459,6
29463,7
29471,5
29474,7
29477,5
29485,7
29491,5
29494,5
29495,7
29498,5
29499,7
29504,6
29510,5
29512,7
29519,5
29522,1
29528,7
29529,5
29532,7
29538,7
29539,1
29541,1
29550,1
29558,7
29566,7
29567,5
29572,5
29577,7
29578,5
29579,6
29586,5
29587,5
29598,5
29606,4
29608,7
29610,5
29611,5
29613,6
29615,7
29621,7
29623,5
29629,1
29630,7
29631,7
29635,5
29639,7
29642,5
29650,6
29653,7
29654,7
29656,7
29664,7
29667,4
29673,7
29674,7
29686,7
29690,5
29692,7
29700,7
29711,4
29712,7
29715,3
29716,5
29720,5
29727,7
29729,7
29742,7
29744,7
29747,5
29748,5
29749,7
29752,1
29757,7
29765,7
29768,5
29777,7
29779,7
29794,5
29796,6
29803,7
29810,5
29811,5
29813,5
29821,5
29824,6
29830,7
29832,5
29834,7
29837,5
29843,7
29844,6
29848,7
29851,5
29854,5
29859,6
29860,4
29861,5
29864,5
29868,7
29870,7
29872,5
29874,7
29875,7
29876,4
29881,7
29886,7
29891,7
29892,7
29894,7
29902,5
29904,7
29906,5
29913,5
29914,6
29915,5
29919,2
29925,4
29934,3
29936,7
29938,5
29939,7
29943,4
29945,7
29947,1
29951,5
29952,6
29956,5
29960,5
29962,3
29969,4
29971,7
29981,5
29982,7
29983,4
29986,7
29987,1
29991,2
29993,7
29996,5
30000,1
30002,5
30003,4
30010,7
30015,5
30017,6
30021,5
30025,7
30030,4
30032,3
30035,7
30038,5
30041,5
30042,5
30045,7
30053,1
30055,5
30057,1
30059,5
30061,7
30062,7
30063,5
30067,4
30071,6
30072,3
30075,5
30076,5
30077,3
30081,7
30087,5
30090,6
30093,7
30094,7
30096,7
30097,1
30106,7
30108,5
30116,4
30117,1
30121,5
30124,7
30125,7
30140,7
30141,7
30142,5
30146,7
30152,5
30153,5
30154,5
30155,5
30157,5
30159,7
30163,1
30164,7
30167,7
30168,7
30169,7
30170,7
30171,5
30179,7
30181,7
30182,7
30183,7
30187,7
30189,7
30192,7
30198,7
30202,7
30203,6
30205,7
30207,5
30209,7
30213,5
30217,5
30223,7
30224,5
30231,5
30234,7
30236,4
30239,7
30240,7
30247,5
30252,7
30254,7
30256,7
30267,7
30270,5
30277,5
30281,7
30284,7
30287,3
30290,7
30294,7
30295,7
30301,1
30304,7
30308,6
30309,4
30310,7
30313,7
30315,7
30316,5
30318,5
30320,5
30333,7
30335,5
30337,7
30340,7
30345,7
30346,4
30353,7
30358,5
30362,5
30365,7
30366,4
30372,7
30377,6
30386,6
30398,4
30408,7
30410,5
30411,5
30414,5
30420,5
30423,5
30425,5
30431,1
30436,7
30437,7
30442,5
30443,7
30444,5
30446,1
30447,5
30449,7
30451,7
30452,6
30455,5
30464,7
30475,7
30481,5
30490,7
30492,7
30497,7
30503,7
30504,2
30505,7
30506,7
30509,7
30512,7
30515,5
30516,7
30522,5
30526,5
30531,7
30536,5
30540,5
30542,7
30546,5
30550,4
30552,7
30555,7
30557,5
30558,5
30559,7
30564,7
30565,7
30578,6
30582,5
30585,3
30586,6
30595,5
30596,7
30598,3
30605,7
30606,7
30612,7
30613,6
30614,5
30620,7
30624,7
30630,7
30639,5
30640,5
30643,6
30651,5
30654,5
30657,7
30665,5
30666,5
30671,5
30678,5
30679,5
30689,5
30692,7
30698,6
30702,2
30703,5
30709,7
30721,5
30723,7
30724,1
30734,5
30742,3
30745,7
30751,5
30764,7
30765,7
30786,7
30788,5
30790,5
30791,7
30794,7
30803,7
30805,7
30811,5
30812,3
30815,1
30818,1
30823,5
30827,5
30829,5
30830,5
30835,5
30837,5
30838,6
30847,5
30851,5
30859,5
30861,7
30866,5
30867,7
30874,5
30875,5
30877,5
30879,7
30885,7
30886,7
30887,1
30890,1
30893,7
30903,1
30906,7
30909,5
30914,7
30917,7
30918,6
30920,1
30933,5
30934,5
30936,7
30938,7
30944,4
30946,6
30949,5
30950,7
30952,1
30958,6
30965,7
30967,7
30971,4
30973,7
30984,5
30985,7
30987,7
30997,1
31001,5
31004,5
31006,5
31007,7
31008,1
31009,7
31012,5
31014,7
31020,5
31029,7
31030,4
31031,4
31036,7
31039,7
31040,4
31044,5
31048,5
31050,5
31051,5
31059,5
31060,5
31065,1
31067,7
31070,7
31077,5
31082,7
31083,5
31089,7
31093,7
31096,5
31100,7
31103,5
31121,5
31135,7
31137,7
31139,7
31144,5
31147,5
31155,7
31158,6
31160,6
31161,5
31162,1
31168,7
31172,7
31174,7
31176,7
31180,5
31184,1
31185,7
31188,6
31193,4
31202,7
31207,7
31210,7
31212,7
31213,1
31217,7
31218,4
31223,3
31231,7
31238,7
31240,4
31249,7
31250,4
31255,7
31260,1
31261,6
31273,7
31276,5
31277,7
31284,7
31286,7
31290,5
31295,7
31300,5
31302,7
31303,7
31304,7
31306,7
31307,7
31308,5
31321,4
31323,5
31324,7
31326,6
31336,7
31337,7
31339,6
31342,2
31343,5
31344,4
31348,5
31349,7
31354,5
31356,7
31361,7
31362,1
31365,5
31371,1
31373,7
31375,7
31377,7
31379,5
31382,4
31384,5
31389,7
31390,7
31393,7
31398,5
31399,7
31407,7
31408,4
31412,7
31413,4
31416,7
31418,7
31419,7
31421,7
31426,7
31427,7
31433,7
31434,7
31441,7
31446,3
31451,7
31452,7
31453,7
31454,7
31456,4
31458,7
31461,7
31462,5
31464,7
31467,7
31468,5
31471,7
31474,1
31475,5
31477,7
31479,5
31492,6
31494,7
31499,7
31510,7
31512,7
31517,7
31520,5
31531,2
31532,5
31534,5
31535,1
31537,7
31540,1
31541,1
31542,4
31549,7
31555,7
31566,5
31567,7
31570,5
31576,7
31583,3
31589,1
31594,7
31597,4
31599,1
31601,4
31605,7
31608,5
31609,5
31616,5
31620,5
31622,6
31624,4
31627,7
31630,5
31632,5
31635,7
31639,5
31643,7
31655,7
31659,5
31661,5
31666,1
31669,5
31670,7
31674,4
31681,5
31686,6
31689,5
31690,5
31693,7
31696,7
31697,5
31699,7
31701,5
31704,7
31709,5
31712,6
31716,7
31719,7
31720,7
31721,5
31722,5
31727,5
31728,5
31730,5
31733,5
31748,5
31753,7
31759,5
31769,5
31772,7
31778,4
31782,4
31800,4
31804,7
31815,5
31818,6
31819,7
31821,6
31826,5
31831,7
31832,7
31835,7
31836,7
31838,1
31840,7
31841,5
31844,1
31861,5
31863,1
31864,3
31868,7
31871,7
31876,7
31877,2
31880,5
31881,7
31890,5
31892,7
31896,1
31897,3
31899,7
31905,7
31908,5
31912,5
31920,5
31921,5
31927,7
31928,5
31932,7
31933,6
31934,5
31938,5
31943,7
31947,7
31952,5
31959,7
31966,7
31980,7
31981,7
31990,7
31994,4
32010,7
32013,5
32014,7
32024,7
32026,5
32031,5
32033,6
32037,5
32040,6
32042,4
32046,7
32048,7
32058,7
32059,7
32071,7
32074,7
32077,5
32084,7
32085,7
32086,7
32100,5
32105,7
32106,7
32107,7
32108,7
32110,5
32116,7
32120,5
32130,5
32134,1
32143,5
32144,7
32151,7
32153,7
32158,7
32165,6
32167,5
32169,7
32173,7
32174,5
32175,7
32178,6
32179,5
32181,7
32183,5
32190,7
32197,5
32201,7
32207,7
32208,7
32215,7
32217,7
32227,7
32232,5
32238,7
32239,5
32241,7
32246,7
32247,7
32248,2
32250,7
32253,5
32259,1
32265,1
32270,7
32271,5
32286,7
32291,7
32300,5
32309,7
32311,7
32328,7
32330,7
32341,7
32343,4
32361,5
32362,7
32365,7
32368,7
32374,5
32376,7
32379,7
32382,7
32385,7
32393,1
32396,1
32403,5
32407,7
32408,7
32410,6
32412,5
32418,7
32423,3
32424,7
32431,5
32434,7
32435,5
32443,7
32445,7
32447,6
32453,7
32456,7
32457,6
32462,5
32463,5
32465,5
32467,7
32470,5
32472,6
32474,7
32479,1
32488,4
32489,7
32492,4
32493,2
32496,5
32513,3
32516,7
32517,5
32518,6
32519,5
32520,7
32526,5
32532,7
32536,3
32542,7
32546,4
32548,7
32552,7
32554,7
32557,7
32561,7
32564,5
32565,5
32568,5
32582,5
32593,5
32594,7
32598,7
32600,7
32601,7
32609,5
32611,7
32614,7
32615,7
32617,1
32621,7
32624,7
32630,7
32631,3
32633,6
32634,7
32635,5
32642,7
32646,7
32647,1
32654,7
32657,7
32660,7
32663,7
32684,7
32686,7
32687,5
32692,5
32693,5
32694,1
32701,7
32702,5
32710,7
32712,6
32721,7
32723,5
32726,7
32728,5
32734,5
32745,7
32747,5
32754,7
32771,5
32772,7
32777,7
32782,5
32793,7
32794,5
32798,7
32802,5
32804,7
32805,1
32809,7
32814,5
32815,5
32820,7
32831,5
32832,5
32838,1
32840,5
32847,7
32848,7
32855,5
32858,5
32862,1
32877,6
32880,5
32882,5
32899,5
32904,5
32905,7
32917,1
32921,5
32923,7
32931,5
32933,1
32937,5
32939,5
32940,5
32948,7
32955,7
32958,1
32964,7
32966,5
32967,5
32972,5
32977,5
32981,6
32989,7
32990,4
32994,5
32995,5
33000,5
33007,7
33011,5
33012,7
33014,4
33020,5
33023,1
33034,5
33038,5
33042,7
33044,4
33047,5
33048,5
33055,5
33056,3
33062,7
33065,5
33068,3
33071,1
33075,5
33077,7
33084,5
33087,1
33112,5
33117,7
33119,5
33120,5
33129,7
33131,7
33139,5
33141,7
33148,5
33153,6
33164,5
33166,7
33167,1
33171,7
33180,5
33182,7
33185,1
33189,5
33191,7
33199,1
33203,5
33204,5
33209,5
33210,5
33211,5
33217,7
33231,7
33234,3
33236,7
33242,5
33246,7
33251,7
33253,1
33256,5
33258,5
33265,6
33268,4
33272,7
33273,6
33282,5
33285,6
33293,6
33298,7
33302,5
33303,7
33307,5
33314,7
33321,3
33336,5
33339,5
33342,7
33345,7
33354,7
33355,5
33364,7
33366,5
33372,5
33373,7
33374,5
33379,7
33393,7
33395,7
33402,7
33408,7
33409,5
33413,5
33414,5
33419,5
33425,7
33426,4
33430,6
33431,5
33445,7
33454,7
33456,4
33462,7
33465,3
33472,5
33476,7
33477,5
33479,6
33486,7
33487,5
33488,7
33491,7
33497,1
33501,7
33503,7
33506,5
33508,6
33512,7
33517,1
33518,7
33522,7
33523,5
33525,5
33526,5
33529,5
33541,7
33543,7
33549,7
33552,1
33560,1
33566,7
33567,7
33568,5
33569,5
33574,5
33585,7
33588,1
33589,5
33592,7
33594,7
33605,5
33606,7
33615,7
33620,7
33623,5
33629,7
33632,7
33635,5
33637,1
33639,5
33644,7
33646,1
33649,7
33654,1
33655,3
33659,7
33660,4
33661,5
33665,7
33668,5
33683,5
33684,4
33692,4
33696,7
33699,5
33701,7
33702,7
33707,7
33717,6
33724,3
33729,7
33739,7
33741,5
33747,3
33749,5
33751,7
33768,7
33771,5
33780,7
33785,5
33789,7
33793,7
33795,5
33802,3
33804,6
33809,7
33811,5
33815,7
33816,7
33821,6
33824,6
33826,3
33834,5
33835,5
33837,7
33838,7
33841,7
33842,7
33847,7
33849,5
33850,7
33851,7
33853,5
33862,5
33864,7
33867,5
33868,5
33870,7
33874,1
33877,1
33887,7
33889,7
